TRANSACTION_ID,SALE_DATE,YEAR,MONTH,MONTH_NAME,MODEL,SEGMENT,FUEL_TYPE,REGION,DEALER,BASE_PRICE,DISCOUNT_AMOUNT,SELLING_PRICE,COST_PRICE,GROSS_PROFIT,GROSS_MARGIN_PCT,UNITS_SOLD
VA20240100169,28-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18258.0,590343.0,480000,110343.0,18.69,1
VA20240100170,03-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17875.0,577948.0,480000,97948.0,16.95,1
VA20240100171,03-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17799.0,575487.0,480000,95487.0,16.59,1
VA20240100172,13-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18152.0,586916.0,480000,106916.0,18.22,1
VA20240100173,19-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18223.0,589205.0,480000,109205.0,18.53,1
VA20240100174,19-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17891.0,578477.0,480000,98477.0,17.02,1
VA20240100175,02-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17709.0,572599.0,480000,92599.0,16.17,1
VA20240100176,03-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18317.0,592255.0,480000,112255.0,18.95,1
VA20240100177,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17926.0,579615.0,480000,99615.0,17.19,1
VA20240100178,19-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18013.0,582413.0,480000,102413.0,17.58,1
VA20240100179,11-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18243.0,589862.0,480000,109862.0,18.63,1
VA20240100180,07-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18126.0,586090.0,480000,106090.0,18.1,1
VA20240100181,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18169.0,587476.0,480000,107476.0,18.29,1
VA20240100182,13-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17791.0,575227.0,480000,95227.0,16.55,1
VA20240100183,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18030.0,582965.0,480000,102965.0,17.66,1
VA20240100184,15-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18141.0,586558.0,480000,106558.0,18.17,1
VA20240100185,25-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17805.0,575681.0,480000,95681.0,16.62,1
VA20240100186,01-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17766.0,574433.0,480000,94433.0,16.44,1
VA20240100187,20-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18347.0,593225.0,480000,113225.0,19.09,1
VA20240100188,04-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18012.0,582387.0,480000,102387.0,17.58,1
VA20240100189,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17828.0,576432.0,480000,96432.0,16.73,1
VA20240100190,17-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18357.0,593553.0,480000,113553.0,19.13,1
VA20240100191,05-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18335.0,592835.0,480000,112835.0,19.03,1
VA20240100192,03-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18042.0,583357.0,480000,103357.0,17.72,1
VA20240100193,12-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18275.0,590908.0,480000,110908.0,18.77,1
VA20240100194,06-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17776.0,574753.0,480000,94753.0,16.49,1
VA20240100195,27-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17841.0,576852.0,480000,96852.0,16.79,1
VA20240100196,23-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18144.0,586664.0,480000,106664.0,18.18,1
VA20240100197,20-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18250.0,590070.0,480000,110070.0,18.65,1
VA20240100198,01-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18257.0,590295.0,480000,110295.0,18.68,1
VA20240100199,10-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17931.0,579777.0,480000,99777.0,17.21,1
VA20240100200,05-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18279.0,591027.0,480000,111027.0,18.79,1
VA20240100201,04-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18253.0,590170.0,480000,110170.0,18.67,1
VA20240100202,24-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18314.0,592142.0,480000,112142.0,18.94,1
VA20240100203,05-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18205.0,588643.0,480000,108643.0,18.46,1
VA20240100204,10-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18122.0,585934.0,480000,105934.0,18.08,1
VA20240100205,07-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18058.0,583878.0,480000,103878.0,17.79,1
VA20240100206,07-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17908.0,579027.0,480000,99027.0,17.1,1
VA20240100207,17-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18317.0,592246.0,480000,112246.0,18.95,1
VA20240100208,09-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18341.0,593027.0,480000,113027.0,19.06,1
VA20240100209,03-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17844.0,576970.0,480000,96970.0,16.81,1
VA20240100210,27-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17860.0,577469.0,480000,97469.0,16.88,1
VA20240100211,02-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17990.0,581665.0,480000,101665.0,17.48,1
VA20240100212,11-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17963.0,580799.0,480000,100799.0,17.36,1
VA20240100213,21-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18356.0,593511.0,480000,113511.0,19.13,1
VA20240100214,06-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17767.0,574456.0,480000,94456.0,16.44,1
VA20240100215,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17653.0,570781.0,480000,90781.0,15.9,1
VA20240100216,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17996.0,581858.0,480000,101858.0,17.51,1
VA20240100217,04-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17769.0,574523.0,480000,94523.0,16.45,1
VA20240100218,23-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17904.0,578891.0,480000,98891.0,17.08,1
VA20240100219,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18176.0,587684.0,480000,107684.0,18.32,1
VA20240100220,27-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18159.0,587143.0,480000,107143.0,18.25,1
VA20240100221,19-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17862.0,577532.0,480000,97532.0,16.89,1
VA20240100222,05-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18031.0,582990.0,480000,102990.0,17.67,1
VA20240100223,05-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18006.0,582205.0,480000,102205.0,17.55,1
VA20240100224,10-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18098.0,585174.0,480000,105174.0,17.97,1
VA20240100225,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17820.0,576191.0,480000,96191.0,16.69,1
VA20240100226,12-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18065.0,584092.0,480000,104092.0,17.82,1
VA20240100227,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18345.0,593149.0,480000,113149.0,19.08,1
VA20240100228,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17990.0,581691.0,480000,101691.0,17.48,1
VA20240100229,12-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18292.0,591454.0,480000,111454.0,18.84,1
VA20240100230,28-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17953.0,580473.0,480000,100473.0,17.31,1
VA20240100231,20-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17892.0,578510.0,480000,98510.0,17.03,1
VA20240100232,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18104.0,585378.0,480000,105378.0,18.0,1
VA20240100233,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18122.0,585933.0,480000,105933.0,18.08,1
VA20240100234,14-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18262.0,590478.0,480000,110478.0,18.71,1
VA20240100235,06-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17806.0,575719.0,480000,95719.0,16.63,1
VA20240100236,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17999.0,581981.0,480000,101981.0,17.52,1
VA20240100237,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18052.0,583676.0,480000,103676.0,17.76,1
VA20240100238,09-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18193.0,588252.0,480000,108252.0,18.4,1
VA20240100239,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17671.0,571375.0,480000,91375.0,15.99,1
VA20240100240,13-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18356.0,593513.0,480000,113513.0,19.13,1
VA20240100241,28-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17978.0,581300.0,480000,101300.0,17.43,1
VA20240100242,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17841.0,576868.0,480000,96868.0,16.79,1
VA20240100243,27-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18276.0,590928.0,480000,110928.0,18.77,1
VA20240100244,12-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18178.0,587767.0,480000,107767.0,18.33,1
VA20240100245,27-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18326.0,592548.0,480000,112548.0,18.99,1
VA20240100246,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17878.0,578060.0,480000,98060.0,16.96,1
VA20240100247,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18038.0,583228.0,480000,103228.0,17.7,1
VA20240100248,13-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18052.0,583683.0,480000,103683.0,17.76,1
VA20240100249,09-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18346.0,593182.0,480000,113182.0,19.08,1
VA20240100250,25-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17694.0,572114.0,480000,92114.0,16.1,1
VA20240100251,12-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17860.0,577477.0,480000,97477.0,16.88,1
VA20240100252,13-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17777.0,574804.0,480000,94804.0,16.49,1
VA20240100253,11-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17833.0,576610.0,480000,96610.0,16.75,1
VA20240100254,04-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17989.0,581657.0,480000,101657.0,17.48,1
VA20240100255,06-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17908.0,579036.0,480000,99036.0,17.1,1
VA20240100256,09-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17924.0,579548.0,480000,99548.0,17.18,1
VA20240100257,04-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18248.0,590013.0,480000,110013.0,18.65,1
VA20240100258,14-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18310.0,592011.0,480000,112011.0,18.92,1
VA20240100259,24-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17691.0,571999.0,480000,91999.0,16.08,1
VA20240100260,14-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17790.0,575224.0,480000,95224.0,16.55,1
VA20240100261,17-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18123.0,585984.0,480000,105984.0,18.09,1
VA20240100262,13-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17898.0,578709.0,480000,98709.0,17.06,1
VA20240100263,07-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17823.0,576277.0,480000,96277.0,16.71,1
VA20240100264,02-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17853.0,577234.0,480000,97234.0,16.84,1
VA20240100265,01-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17872.0,577869.0,480000,97869.0,16.94,1
VA20240100266,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18251.0,590117.0,480000,110117.0,18.66,1
VA20240100267,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17738.0,573541.0,480000,93541.0,16.31,1
VA20240100268,12-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18150.0,586863.0,480000,106863.0,18.21,1
VA20240100269,03-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18038.0,583230.0,480000,103230.0,17.7,1
VA20240100270,20-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17853.0,577263.0,480000,97263.0,16.85,1
VA20240100271,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17942.0,580132.0,480000,100132.0,17.26,1
VA20240100272,24-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17824.0,576324.0,480000,96324.0,16.71,1
VA20240100273,17-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18080.0,584596.0,480000,104596.0,17.89,1
VA20240100274,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17699.0,572260.0,480000,92260.0,16.12,1
VA20240100275,11-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17644.0,570481.0,480000,90481.0,15.86,1
VA20240100276,23-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18092.0,584977.0,480000,104977.0,17.95,1
VA20240100277,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17780.0,574883.0,480000,94883.0,16.5,1
VA20240100278,07-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17691.0,572012.0,480000,92012.0,16.09,1
VA20240100279,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17926.0,579597.0,480000,99597.0,17.18,1
VA20240100280,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17677.0,571542.0,480000,91542.0,16.02,1
VA20240100281,20-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18278.0,591000.0,480000,111000.0,18.78,1
VA20240100282,10-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17660.0,571003.0,480000,91003.0,15.94,1
VA20240100283,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18057.0,583836.0,480000,103836.0,17.79,1
VA20240100284,10-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17956.0,580568.0,480000,100568.0,17.32,1
VA20240100285,07-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18124.0,586005.0,480000,106005.0,18.09,1
VA20240100286,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17876.0,577999.0,480000,97999.0,16.95,1
VA20240100287,20-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17752.0,573969.0,480000,93969.0,16.37,1
VA20240100288,15-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18347.0,593217.0,480000,113217.0,19.09,1
VA20240100289,15-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18244.0,589890.0,480000,109890.0,18.63,1
VA20240100290,17-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18259.0,590390.0,480000,110390.0,18.7,1
VA20240100291,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17820.0,576186.0,480000,96186.0,16.69,1
VA20240100292,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17668.0,571264.0,480000,91264.0,15.98,1
VA20240100293,10-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17858.0,577420.0,480000,97420.0,16.87,1
VA20240100294,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18027.0,582863.0,480000,102863.0,17.65,1
VA20240100295,11-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17875.0,577964.0,480000,97964.0,16.95,1
VA20240100296,27-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18236.0,589633.0,480000,109633.0,18.59,1
VA20240100297,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17836.0,576682.0,480000,96682.0,16.77,1
VA20240100298,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18335.0,592831.0,480000,112831.0,19.03,1
VA20240100299,05-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17969.0,581005.0,480000,101005.0,17.38,1
VA20240100300,02-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18246.0,589962.0,480000,109962.0,18.64,1
VA20240100301,16-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17780.0,574885.0,480000,94885.0,16.51,1
VA20240100302,28-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17936.0,579936.0,480000,99936.0,17.23,1
VA20240100303,15-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18144.0,586645.0,480000,106645.0,18.18,1
VA20240100304,21-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17740.0,573581.0,480000,93581.0,16.32,1
VA20240100305,07-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17736.0,573450.0,480000,93450.0,16.3,1
VA20240100306,16-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18338.0,592931.0,480000,112931.0,19.05,1
VA20240100307,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18155.0,586996.0,480000,106996.0,18.23,1
VA20240100308,21-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17670.0,571316.0,480000,91316.0,15.98,1
VA20240100309,25-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17927.0,579645.0,480000,99645.0,17.19,1
VA20240100310,25-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17952.0,580452.0,480000,100452.0,17.31,1
VA20240100311,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18176.0,587681.0,480000,107681.0,18.32,1
VA20240100312,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17821.0,576200.0,480000,96200.0,16.7,1
VA20240100313,15-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17773.0,574651.0,480000,94651.0,16.47,1
VA20240100314,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17698.0,572243.0,480000,92243.0,16.12,1
VA20240100315,28-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17948.0,580331.0,480000,100331.0,17.29,1
VA20240100316,15-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,18136.0,586388.0,480000,106388.0,18.14,1
VA20240100317,26-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17682.0,571715.0,480000,91715.0,16.04,1
VA20240100318,22-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18299.0,591666.0,480000,111666.0,18.87,1
VA20240100319,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17958.0,580658.0,480000,100658.0,17.34,1
VA20240100320,11-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17813.0,575942.0,480000,95942.0,16.66,1
VA20240100321,20-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17708.0,572545.0,480000,92545.0,16.16,1
VA20240100322,14-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17772.0,574617.0,480000,94617.0,16.47,1
VA20240100323,15-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,18313.0,592118.0,480000,112118.0,18.94,1
VA20240100324,24-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18100.0,585219.0,480000,105219.0,17.98,1
VA20240100325,15-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18012.0,582389.0,480000,102389.0,17.58,1
VA20240100326,25-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18113.0,585658.0,480000,105658.0,18.04,1
VA20240100327,27-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17954.0,580502.0,480000,100502.0,17.31,1
VA20240100328,25-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,18166.0,587355.0,480000,107355.0,18.28,1
VA20240100329,16-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Chandigarh Veda,600000.0,17674.0,571471.0,480000,91471.0,16.01,1
VA20240100330,09-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,18048.0,583537.0,480000,103537.0,17.74,1
VA20240100331,03-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,17754.0,574053.0,480000,94053.0,16.38,1
VA20240100332,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17727.0,573157.0,480000,93157.0,16.25,1
VA20240100333,11-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17886.0,578319.0,480000,98319.0,17.0,1
VA20240100334,18-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Gurgaon Auto,600000.0,17706.0,572497.0,480000,92497.0,16.16,1
VA20240100335,05-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Delhi Central,600000.0,17708.0,572552.0,480000,92552.0,16.16,1
VA20240100336,08-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Noida Prime,600000.0,17864.0,577610.0,480000,97610.0,16.9,1
VA20240100337,23-JAN-24,2024,1,Jan,Veda Spark,Hatchback,Petrol,North,Lucknow Motors,600000.0,18345.0,593163.0,480000,113163.0,19.08,1
